*WATER BALANCE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  MAY 26, 2025 18:07:50

*RUN   1        : farm_23                   MZCER048 UNLI2309    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UNLI2309 MZ PIO1366
 DATA PATH      :
 TREATMENT  1   : farm_23                   MZCER048
  
@YEAR DOY   DAS    SWTD    FWTD    SNTD   MWTD   IRRD   PRED  RESAD   LFLOD  MEVAP   DRND   ROFD   FROD   ESAD   EPAD   EFAD   TDFD    WBAL   CUMWBAL        TOTS    TOTU    TOTX    TOTT    TOTL
 2020 225   116  436.74    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.40   1.05   0.00   0.00    0.00      0.01        0.00   -0.00   -1.05    0.00    0.00
 2020 226   117  435.13    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.46   1.15   0.00   0.00   -0.00      0.00        0.00    0.00   -1.15    0.00    0.00
 2020 227   118  433.72    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.42   0.99   0.00   0.00    0.00      0.01        0.00   -0.00   -0.99    0.00    0.00
 2020 228   119  432.61    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.35   0.77   0.00   0.00   -0.00      0.00        0.00    0.00   -0.77    0.00    0.00
 2020 229   120  431.48    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.36   0.77   0.00   0.00    0.00      0.00        0.00   -0.00   -0.77    0.00    0.00
 2020 230   121  430.24    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.41   0.83   0.00   0.00    0.00      0.01        0.00    0.00   -0.83    0.00    0.00
 2020 231   122  428.99    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.42   0.83   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.83    0.00    0.00
 2020 232   123  427.98    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.34   0.67   0.00   0.00   -0.00      0.01        0.00    0.00   -0.67    0.00    0.00
 2020 233   124  426.89    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.38   0.70   0.00   0.00    0.00      0.01        0.00   -0.00   -0.70    0.00    0.00
 2020 234   125  425.92    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.26   0.72   0.00   0.00    0.00      0.01        0.00    0.00   -0.72    0.00    0.00
 2020 235   126  424.85    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.40   0.67   0.00   0.00    0.00      0.01        0.00    0.00   -0.67    0.00    0.00
 2020 236   127  423.78    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.41   0.67   0.00   0.00    0.00      0.01        0.00    0.00   -0.67    0.00    0.00
 2020 237   128  422.73    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.41   0.64   0.00   0.00    0.00      0.01        0.00   -0.00   -0.64    0.00    0.00
 2020 238   129  421.68    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.41   0.63   0.00   0.00   -0.00      0.01        0.00    0.00   -0.63    0.00    0.00
 2020 239   130  420.67    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.41   0.61   0.00   0.00   -0.00      0.01        0.00    0.00   -0.61    0.00    0.00
 2020 240   131  419.72    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.39   0.55   0.00   0.00    0.00      0.01        0.00   -0.00   -0.55    0.00    0.00
 2020 241   132  418.86    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.36   0.51   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.51    0.00    0.00
 2020 242   133  418.02    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.36   0.48   0.00   0.00    0.00      0.01        0.00    0.00   -0.48    0.00    0.00
 2020 243   134  417.09    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.41   0.52   0.00   0.00    0.00      0.01        0.00   -0.00   -0.52    0.00    0.00
 2020 244   135  416.30    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.35   0.44   0.00   0.00   -0.00      0.01        0.00    0.00   -0.44    0.00    0.00
 2020 245   136  415.52    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.36   0.43   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.43    0.00    0.00
 2020 246   137  414.76    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.35   0.41   0.00   0.00    0.00      0.01        0.00    0.00   -0.41    0.00    0.00
 2020 247   138  413.97    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.37   0.42   0.00   0.00    0.00      0.01        0.00   -0.00   -0.42    0.00    0.00
 2020 248   139  413.19    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.38   0.41   0.00   0.00    0.00      0.01        0.00   -0.00   -0.41    0.00    0.00
 2020 249   140  412.46    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.36   0.37   0.00   0.00    0.00      0.01        0.00    0.00   -0.37    0.00    0.00
 2020 250   141  411.75    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.35   0.35   0.00   0.00    0.00      0.01        0.00    0.00   -0.35    0.00    0.00
 2020 251   142  411.17    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.29   0.29   0.00   0.00    0.00      0.01        0.00   -0.00   -0.29    0.00    0.00
 2020 252   143  416.69    0.00    0.00   3.50   0.00   9.10   0.00    0.00   0.00   0.00   0.00   0.00   0.04   0.04   0.00   0.00   -0.00      0.01        5.60    0.00   -0.04    0.00    0.00
 2020 253   144  418.57    0.00    0.00   2.54   0.00   2.00   0.00    0.00   0.96   0.00   0.00   0.00   0.00   0.12   0.00   0.00    0.00      0.01        2.00   -0.00   -0.12    0.00    0.00
 2020 254   145  418.39    0.00    0.00   0.61   0.00   0.00   0.00    0.00   1.93   0.00   0.00   0.00   0.00   0.19   0.00   0.00    0.00      0.01        0.00   -0.00   -0.19    0.00    0.00
 2020 255   146  418.38    0.00    0.00   2.30   0.00   2.30   0.00    0.00   0.49   0.00   0.00   0.00   0.00   0.12   0.00   0.00   -0.00      0.01        0.11    0.00   -0.12    0.00    0.00
 2020 256   147  418.19    0.00    0.00   0.44   0.00   0.00   0.00    0.00   1.86   0.00   0.00   0.00   0.00   0.19   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.19    0.00    0.00
 2020 257   148  418.00    0.00    0.00   0.09   0.00   0.00   0.00    0.00   0.36   0.00   0.00   0.00   0.00   0.19   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.19    0.00    0.00
 2020 258   149  417.63    0.00    0.00   0.02   0.00   0.00   0.00    0.00   0.07   0.00   0.00   0.00   0.21   0.16   0.00   0.00    0.00      0.01        0.00    0.00   -0.16    0.00    0.00
 2020 259   150  417.17    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.01   0.00   0.00   0.00   0.29   0.17   0.00   0.00    0.00      0.01        0.00    0.00   -0.17    0.00    0.00
 2020 260   151  416.76    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.26   0.15   0.00   0.00   -0.00      0.01        0.00    0.00   -0.15    0.00    0.00
 2020 261   152  416.36    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.26   0.14   0.00   0.00   -0.00      0.01        0.00    0.00   -0.14    0.00    0.00
 2020 262   153  415.93    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.29   0.14   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.14    0.00    0.00
 2020 263   154  415.51    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.28   0.14   0.00   0.00   -0.00      0.01        0.00    0.00   -0.14    0.00    0.00
 2020 264   155  415.09    0.00    0.00   0.00   0.00   0.00   0.00    0.00   0.00   0.00   0.00   0.00   0.29   0.14   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.14    0.00    0.00
 2020 265   156  414.73    0.00    0.00   0.95   0.00   1.00   0.00    0.00   0.00   0.00   0.00   0.00   0.28   0.13   0.00   0.00   -0.00      0.01        0.05    0.00   -0.13    0.00    0.00
 2020 266   157  414.59    0.00    0.00   0.18   0.00   0.00   0.00    0.00   0.77   0.00   0.00   0.00   0.00   0.13   0.00   0.00    0.00      0.01        0.00   -0.00   -0.13    0.00    0.00
 2020 267   158  414.35    0.00    0.00   0.04   0.00   0.00   0.00    0.00   0.15   0.00   0.00   0.00   0.12   0.12   0.00   0.00   -0.00      0.01        0.00   -0.00   -0.12    0.00    0.00
 2020 268   159  414.02    0.00    0.00   0.01   0.00   0.00   0.00    0.00   0.03   0.00   0.00   0.00   0.22   0.12   0.00   0.00   -0.00      0.01        0.00    0.00   -0.12    0.00    0.00

!     WATER BALANCE PARAMETERS
!     ========================                 --mm--

!     Soil H20 (start) on Year/day 2020/110    425.29
!     Soil H20 (final) on Year/day 2020/268    414.02
!     Effective Irrigation                     203.20
!     Precipitation                            234.90
!     Water added with new mulch                 0.87
!     Net lateral flow                           0.00
!     Drainage                                 193.43
!     Tiledrain flow                             0.00
!     Runoff                                     0.00
!     Mulch evaporation                         62.93
!     Soil Evaporation                          34.56
!     Transpiration                            160.20
!     Total evapotranspiration                 194.75
!     Total potential evapotranspiration       625.22

!     Initial mulch water content                0.87
!     Final mulch water content                  0.01

!     Final Balance                             0.006

